convene_product_id,product,product_attributes,color,gender,vendor
4b158993-a901-425e-b8d5-1b2963a54f63,"['patagonia Inc Online UK (M) red capilene midweight zipneck base layer top mens ', 'patagonia: masculine red capilene midweight zipneck base layer top mens ', 'REI internal stock (brand - pgnia) man red midweight zipneck mens top base capilene layer ', 'goat.com+REI resale mens red top layer zipneck capilene midweight base ']","['patagonia', 'inc', 'online', 'uk', '(m)', 'red', 'capilene', 'midweight', 'zipneck', 'base', 'layer', 'top', 'mens', 'masculine', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'goat.com+rei', 'resale']",red,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4b37467c-84a3-4c9a-b732-5be2e7174d8f,"['goat.com+REI resale womens grey capilene base midweight top layer zipneck ', 'patagonia: feminine grey capilene midweight zipneck base layer top womens ', 'REI internal stock (brand - pgnia) unisex - female grey base womens midweight capilene top layer zipneck ', 'patagonia Inc Online UK (F) grey capilene midweight zipneck base layer top womens ']","['goat.com+rei', 'resale', 'womens', 'grey', 'capilene', 'base', 'midweight', 'top', 'layer', 'zipneck', 'patagonia', 'feminine', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'inc', 'online', 'uk', '(f)']",grey,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4b925c87-538c-4260-872c-bcaf5e1d09df,"['patagonia: masculine green quandary shorts mens 10 inseam ', 'patagonia Inc Online UK (M) green quandary shorts mens 10 inseam ', 'goat.com+REI resale mens green quandary inseam shorts 10 ', 'REI internal stock (brand - pgnia) man green quandary 10 shorts mens inseam ']","['patagonia', 'masculine', 'green', 'quandary', 'shorts', 'mens', '10', 'inseam', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",green,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4ba8493e-6b06-4758-9c7f-d768ba7906bc,"['REI internal stock (brand - pgnia) unisex - female x-dye out pack pullover womens ', 'patagonia Inc Online UK (F) xdye pack out pullover womens ', 'patagonia: feminine xdye pack out pullover womens ', 'goat.com+REI resale womens x-dye pullover pack out ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'x-dye', 'out', 'pack', 'pullover', 'womens', 'patagonia', 'inc', 'online', 'uk', '(f)', 'xdye', 'feminine', 'goat.com+rei', 'resale']",x-dye,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4bd56ec4-d987-41ab-915f-646774ce769f,"['REI internal stock (brand - pgnia) man red shorts inseam mens baggies lights 65 ', 'patagonia Inc Online UK (M) red baggies lights shorts mens 65 inseam ', 'goat.com+REI resale mens red baggies shorts inseam lights 6.5 ', 'patagonia: masculine red baggies lights shorts mens 65 inseam ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'red', 'shorts', 'inseam', 'mens', 'baggies', 'lights', '65', 'patagonia', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', '6.5', 'masculine']",red,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4be0d37e-b57b-46f7-b8d6-12195b0fbffe,"['goat.com+REI resale mens grey layer midweight base zipneck top capilene ', 'patagonia Inc Online UK (M) grey capilene midweight zipneck base layer top mens ', 'patagonia: masculine grey capilene midweight zipneck base layer top mens ', 'REI internal stock (brand - pgnia) man grey zipneck top mens midweight layer base capilene ']","['goat.com+rei', 'resale', 'mens', 'grey', 'layer', 'midweight', 'base', 'zipneck', 'top', 'capilene', 'patagonia', 'inc', 'online', 'uk', '(m)', 'masculine', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",grey,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4c360b13-47c8-4784-b5a7-925f765aee5d,"['REI internal stock (brand - pgnia) man blue roy responsibilitee mens shirt fitz horizons ', 'patagonia Inc Online UK (M) blue fitz roy horizons responsibilitee shirt mens ', 'goat.com+REI resale mens blue responsibilitee shirt roy horizons fitz ', 'patagonia: masculine blue fitz roy horizons responsibilitee shirt mens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'blue', 'roy', 'responsibilitee', 'mens', 'shirt', 'fitz', 'horizons', 'patagonia', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', 'masculine']",roy,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4c553d0c-9f7f-4a93-9327-014f890e699b,"['goat.com+REI resale womens rosehip jacket thermal airshed ', 'patagonia: feminine rosehip thermal airshed jacket womens ', 'patagonia Inc Online UK (F) rosehip thermal airshed jacket womens ', 'REI internal stock (brand - pgnia) unisex - female rosehip jacket airshed womens thermal ']","['goat.com+rei', 'resale', 'womens', 'rosehip', 'jacket', 'thermal', 'airshed', 'patagonia', 'feminine', 'inc', 'online', 'uk', '(f)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female']",rosehip,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4c68d70a-0e34-48b4-8d4e-e68f0d50ccc0,"['goat.com+REI resale mens navy boxer briefs sender ', 'patagonia Inc Online UK (M) navy sender boxer briefs mens ', 'REI internal stock (brand - pgnia) man navy sender boxer briefs mens ', 'patagonia: masculine navy sender boxer briefs mens ']","['goat.com+rei', 'resale', 'mens', 'navy', 'boxer', 'briefs', 'sender', 'patagonia', 'inc', 'online', 'uk', '(m)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'masculine']",navy,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4cab60ab-447f-4232-a9b4-929b608641b4,"['REI internal stock (brand - pgnia) man orange inseam 7 mens shorts baggies longs in ', 'patagonia: masculine orange baggies longs shorts mens 7 in inseam ', 'patagonia Inc Online UK (M) orange baggies longs shorts mens 7 in inseam ', 'goat.com+REI resale mens orange 7 longs in. shorts baggies inseam ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'orange', 'inseam', '7', 'mens', 'shorts', 'baggies', 'longs', 'in', 'patagonia', 'masculine', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', 'in.']",orange,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4cdbf88b-6674-4424-bddf-e4e264ad7f82,"['REI internal stock (brand - pgnia) unisex - female pumice cotton roaming jumpsuit womens organic ', 'patagonia Inc Online UK (F) pumice organic cotton roaming jumpsuit womens ', 'patagonia: feminine pumice organic cotton roaming jumpsuit womens ', 'goat.com+REI resale womens pumice roaming cotton organic jumpsuit ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'pumice', 'cotton', 'roaming', 'jumpsuit', 'womens', 'organic', 'patagonia', 'inc', 'online', 'uk', '(f)', 'feminine', 'goat.com+rei', 'resale']",pumice,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4d0c5532-f595-4104-aa2b-b80a230c3cd5,"['REI internal stock (brand - pgnia) man blue tshirt ridge longsleeve line logo responsibilitee mens ', 'goat.com+REI resale mens blue tshirt longsleeve responsibilitee line ridge logo ', 'patagonia Inc Online UK (M) blue logo ridge longsleeve responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge longsleeve responsibilitee tshirt mens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'blue', 'tshirt', 'ridge', 'longsleeve', 'line', 'logo', 'responsibilitee', 'mens', 'goat.com+rei', 'resale', 'patagonia', 'inc', 'online', 'uk', '(m)', 'masculine']",logo,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4d26822a-30ff-4909-af9f-93e78973b6be,"['patagonia Inc Online UK (M) blue down sweater mens ', 'patagonia: masculine blue down sweater mens ', 'REI internal stock (brand - pgnia) man blue mens down sweater ', 'goat.com+REI resale mens blue down sweater ']","['patagonia', 'inc', 'online', 'uk', '(m)', 'blue', 'down', 'sweater', 'mens', 'masculine', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'goat.com+rei', 'resale']",blue,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4d9acded-fc79-42c5-bd7a-fc09e912caf0,"['REI internal stock (brand - pgnia) man blue responsibilitee shirt logo longsleeve p6 mens ', 'patagonia Inc Online UK (M) blue p6 logo responsibilitee longsleeve shirt mens ', 'patagonia: masculine blue p6 logo responsibilitee longsleeve shirt mens ', 'goat.com+REI resale mens blue longsleeve p6 shirt logo responsibilitee ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'blue', 'responsibilitee', 'shirt', 'logo', 'longsleeve', 'p6', 'mens', 'patagonia', 'inc', 'online', 'uk', '(m)', 'masculine', 'goat.com+rei', 'resale']",logo,men,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
4db732a7-4d35-412f-8dbb-e005096e30b6,"['goat.com+REI resale womens teal capilene shirt trail cool ', 'patagonia: feminine teal capilene cool trail shirt womens ', 'REI internal stock (brand - pgnia) unisex - female teal cool trail capilene womens shirt ', 'patagonia Inc Online UK (F) teal capilene cool trail shirt womens ']","['goat.com+rei', 'resale', 'womens', 'teal', 'capilene', 'shirt', 'trail', 'cool', 'patagonia', 'feminine', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'inc', 'online', 'uk', '(f)']",teal,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4dc6dad7-8d00-4d5c-90f0-411f80561d66,"['REI internal stock (brand - pgnia) unisex - female black pants womens hampi rock ', 'patagonia Inc Online UK (F) black hampi rock pants womens ', 'patagonia: feminine black hampi rock pants womens ', 'goat.com+REI resale womens black pants rock hampi ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'black', 'pants', 'womens', 'hampi', 'rock', 'patagonia', 'inc', 'online', 'uk', '(f)', 'feminine', 'goat.com+rei', 'resale']",black,women,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
4dd4645a-5815-451a-bc9b-85d31dabc961,"['REI internal stock (brand - pgnia) man p outseam hydropeak mens shorts volley 16 ', 'patagonia Inc Online UK (M) p hydropeak volley shorts mens 16 outseam ', 'patagonia: masculine p hydropeak volley shorts mens 16 outseam ', 'goat.com+REI resale mens p... outseam shorts volley 16 hydropeak ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'p', 'outseam', 'hydropeak', 'mens', 'shorts', 'volley', '16', 'patagonia', 'inc', 'online', 'uk', '(m)', 'masculine', 'goat.com+rei', 'resale', 'p...']",p...,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4ddfd4bd-5c04-40a7-a2c3-050f9477c5c2,"['goat.com+REI resale mens ... board planing stretch shorts outseam 19 ', 'REI internal stock (brand - pgnia) man  mens outseam planing shorts stretch 19 board ', 'patagonia Inc Online UK (M)  stretch planing board shorts mens 19 outseam ', 'patagonia: masculine  stretch planing board shorts mens 19 outseam ']","['goat.com+rei', 'resale', 'mens', '...', 'board', 'planing', 'stretch', 'shorts', 'outseam', '19', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'patagonia', 'inc', 'online', 'uk', '(m)', 'masculine']",...,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4e32f2ea-54d3-4dc3-80b9-15a42632a96d,"['patagonia: masculine navy nano puff insulated vest mens ', 'patagonia Inc Online UK (M) navy nano puff insulated vest mens ', 'REI internal stock (brand - pgnia) man navy mens puff vest nano insulated ', 'goat.com+REI resale mens navy puff nano vest insulated ']","['patagonia', 'masculine', 'navy', 'nano', 'puff', 'insulated', 'vest', 'mens', 'inc', 'online', 'uk', '(m)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'goat.com+rei', 'resale']",navy,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4ec438ff-7c15-4f16-b6e9-6abf1eecb447,"['patagonia: feminine sumac r1 daily zipneck pullover womens ', 'patagonia Inc Online UK (F) sumac r1 daily zipneck pullover womens ', 'goat.com+REI resale womens sumac... zipneck r1 pullover daily ', 'REI internal stock (brand - pgnia) unisex - female sumac zipneck womens daily r1 pullover ']","['patagonia', 'feminine', 'sumac', 'r1', 'daily', 'zipneck', 'pullover', 'womens', 'inc', 'online', 'uk', '(f)', 'goat.com+rei', 'resale', 'sumac...', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female']",sumac...,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4ef1cde2-3652-425a-8fda-2e5832f32b88,"['REI internal stock (brand - pgnia) man greyspirite shirt capilene longsleeve daily mens graphic cool ', 'patagonia Inc Online UK (M) greyspirite capilene cool daily graphic longsleeve shirt mens ', 'goat.com+REI resale mens greyspirite... graphic capilene daily longsleeve shirt cool ', 'patagonia: masculine greyspirite capilene cool daily graphic longsleeve shirt mens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'greyspirite', 'shirt', 'capilene', 'longsleeve', 'daily', 'mens', 'graphic', 'cool', 'patagonia', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', 'greyspirite...', 'masculine']",,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4f22f23e-5348-4c6c-8f4a-031da1bd4645,"['patagonia Inc Online UK (M) browngraft longsleeve cotton conversion fjord flannel shirt mens ', 'patagonia: masculine browngraft longsleeve cotton conversion fjord flannel shirt mens ', 'goat.com+REI resale mens browngraft shirt fjord longsleeve in cotton conversion flannel ', 'REI internal stock (brand - pgnia) man browngraft mens fjord shirt conversion flannel longsleeve cotton ']","['patagonia', 'inc', 'online', 'uk', '(m)', 'browngraft', 'longsleeve', 'cotton', 'conversion', 'fjord', 'flannel', 'shirt', 'mens', 'masculine', 'goat.com+rei', 'resale', 'in', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
4f8d65c7-484e-49de-9359-0afcf78f38a1,"['goat.com+REI resale mens brown tshirt organic mission p6 ', 'REI internal stock (brand - pgnia) man brown p6 tshirt mens mission organic ', 'patagonia: masculine brown p6 mission organic tshirt mens ', 'patagonia Inc Online UK (M) brown p6 mission organic tshirt mens ']","['goat.com+rei', 'resale', 'mens', 'brown', 'tshirt', 'organic', 'mission', 'p6', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'patagonia', 'masculine', 'inc', 'online', 'uk', '(m)']",brown,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
4fe99060-d44b-44ef-8918-cab68fa9fff0,"['goat.com+REI resale mens pine jacket houdini ', 'patagonia Inc Online UK (M) pine houdini jacket mens ', 'REI internal stock (brand - pgnia) man pine houdini jacket mens ', 'patagonia: masculine pine houdini jacket mens ']","['goat.com+rei', 'resale', 'mens', 'pine', 'jacket', 'houdini', 'patagonia', 'inc', 'online', 'uk', '(m)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'masculine']",pine,men,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
500fcd13-dfe8-49f1-830a-a916e8b1c3b1,"['goat.com+REI resale mens black quilted insulated hoodie diamond bomber ', 'patagonia: masculine black diamond quilted insulated bomber hoodie mens ', 'patagonia Inc Online UK (M) black diamond quilted insulated bomber hoodie mens ', 'REI internal stock (brand - pgnia) man black bomber diamond quilted insulated hoodie mens ']","['goat.com+rei', 'resale', 'mens', 'black', 'quilted', 'insulated', 'hoodie', 'diamond', 'bomber', 'patagonia', 'masculine', 'inc', 'online', 'uk', '(m)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",black,men,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
507d9b10-668b-4eaf-9ca1-9ce9ca90b31f,"['REI internal stock (brand - pgnia) man  shorts board mens 18 hydropeak outseam ', 'patagonia: masculine  hydropeak board shorts mens 18 outseam ', 'goat.com+REI resale mens ... shorts board 18 hydropeak outseam ', 'patagonia Inc Online UK (M)  hydropeak board shorts mens 18 outseam ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'shorts', 'board', 'mens', '18', 'hydropeak', 'outseam', 'patagonia', 'masculine', 'goat.com+rei', 'resale', '...', 'inc', 'online', 'uk', '(m)']",...,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
5091378a-43e1-4429-871a-89a2ea86c29f,"['patagonia: feminine o capilene cool daily graphic tshirt womens ', 'goat.com+REI resale womens o... capilene graphic daily cool tshirt ', 'REI internal stock (brand - pgnia) unisex - female o tshirt cool daily graphic capilene womens ', 'patagonia Inc Online UK (F) o capilene cool daily graphic tshirt womens ']","['patagonia', 'feminine', 'o', 'capilene', 'cool', 'daily', 'graphic', 'tshirt', 'womens', 'goat.com+rei', 'resale', 'o...', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'inc', 'online', 'uk', '(f)']",o...,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
50aa250f-3ed6-4090-8e30-d2397c7708c5,"['patagonia Inc Online UK khaki durable hike pants boys ', 'patagonia: khaki durable hike pants boys ', 'REI internal stock (brand - pgnia) khaki pants hike durable boys ', 'goat.com+REI resale khaki pants boys durable hike ']","['patagonia', 'inc', 'online', 'uk', 'khaki', 'durable', 'hike', 'pants', 'boys', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'goat.com+rei', 'resale']",hike,unisex,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
510c1f60-e601-4c6d-932a-5d716bc5697f,"['REI internal stock (brand - pgnia) t regenerative toddlers graphic tshirt cotton certified organic ', 'goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ', 'patagonia: t regenerative organic certified cotton graphic tshirt toddlers ', 'patagonia Inc Online UK t regenerative organic certified cotton graphic tshirt toddlers ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 't', 'regenerative', 'toddlers', 'graphic', 'tshirt', 'cotton', 'certified', 'organic', 'goat.com+rei', 'resale', 't...', 'patagonia', 'inc', 'online', 'uk']",t...,unisex,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
511fa96c-dce1-4019-b924-56a3e6680dc3,"['patagonia Inc Online UK clas capilene midweight base layer bottoms kids ', 'goat.com+REI resale clas... kids bottoms layer capilene midweight base ', 'REI internal stock (brand - pgnia) clas midweight capilene kids layer base bottoms ', 'patagonia: clas capilene midweight base layer bottoms kids ']","['patagonia', 'inc', 'online', 'uk', 'clas', 'capilene', 'midweight', 'base', 'layer', 'bottoms', 'kids', 'goat.com+rei', 'resale', 'clas...', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)']",clas...,unisex,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
51331d44-64c9-4a10-8be1-ddfddf19d52c,"['goat.com+REI resale womens qui... shorts strider ', 'REI internal stock (brand - pgnia) unisex - female qui shorts strider womens ', 'patagonia Inc Online UK (F) qui strider shorts womens ', 'patagonia: feminine qui strider shorts womens ']","['goat.com+rei', 'resale', 'womens', 'qui...', 'shorts', 'strider', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'qui', 'patagonia', 'inc', 'online', 'uk', '(f)', 'feminine']",qui...,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
515cd3ea-b7fa-4d68-9fc9-0124fd3835c0,"['REI internal stock (brand - pgnia) unisex - female blue upstride womens jacket ', 'goat.com+REI resale womens blue upstride jacket ', 'patagonia Inc Online UK (F) blue upstride jacket womens ', 'patagonia: feminine blue upstride jacket womens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'blue', 'upstride', 'womens', 'jacket', 'goat.com+rei', 'resale', 'patagonia', 'inc', 'online', 'uk', '(f)', 'feminine']",blue,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
519e2764-fdad-4007-b39a-3c08f6598988,"['REI internal stock (brand - pgnia) man black pullover mens pack hoodie ', 'patagonia Inc Online UK (M) black pack pullover hoodie mens ', 'goat.com+REI resale mens black pullover in hoodie pack ', 'patagonia: masculine black pack pullover hoodie mens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'black', 'pullover', 'mens', 'pack', 'hoodie', 'patagonia', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', 'in', 'masculine']",black,men,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
51d2f356-00ab-451e-b72e-0a6acf726aab,"['REI internal stock (brand - pgnia) unisex - female grey womens ahnya pullover ', 'patagonia: feminine grey ahnya pullover womens ', 'patagonia Inc Online UK (F) grey ahnya pullover womens ', 'goat.com+REI resale womens grey pullover ahnya ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'grey', 'womens', 'ahnya', 'pullover', 'patagonia', 'feminine', 'inc', 'online', 'uk', '(f)', 'goat.com+rei', 'resale']",grey,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
526c38fb-1c7d-4e1c-816f-4c0416131652,"['goat.com+REI resale womens blue ahnya pullover ', 'patagonia Inc Online UK (F) blue ahnya pullover womens ', 'patagonia: feminine blue ahnya pullover womens ', 'REI internal stock (brand - pgnia) unisex - female blue womens ahnya pullover ']","['goat.com+rei', 'resale', 'womens', 'blue', 'ahnya', 'pullover', 'patagonia', 'inc', 'online', 'uk', '(f)', 'feminine', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female']",blue,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
52a05601-5a8c-44a0-a8d8-3de94cd051fa,"['patagonia: blue synthetic puffer insulated hoodie girls ', 'patagonia Inc Online UK blue synthetic puffer insulated hoodie girls ', 'REI internal stock (brand - pgnia) blue girls synthetic hoodie insulated puffer ', 'goat.com+REI resale blue insulated hoodie synthetic girls puffer ']","['patagonia', 'blue', 'synthetic', 'puffer', 'insulated', 'hoodie', 'girls', 'inc', 'online', 'uk', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'goat.com+rei', 'resale']",blue,unisex,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
534d6f51-6098-452d-b2b7-525168643316,"['goat.com+REI resale womens brown top tank mibra ', 'patagonia: feminine brown mibra tank top womens ', 'patagonia Inc Online UK (F) brown mibra tank top womens ', 'REI internal stock (brand - pgnia) unisex - female brown top mibra tank womens ']","['goat.com+rei', 'resale', 'womens', 'brown', 'top', 'tank', 'mibra', 'patagonia', 'feminine', 'inc', 'online', 'uk', '(f)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female']",brown,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
535f6a76-0c4e-4ce3-adbb-fc4747df913c,"['goat.com+REI resale mens navy pack in jacket ', 'REI internal stock (brand - pgnia) man navy jacket pack mens ', 'patagonia: masculine navy pack jacket mens ', 'patagonia Inc Online UK (M) navy pack jacket mens ']","['goat.com+rei', 'resale', 'mens', 'navy', 'pack', 'in', 'jacket', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'patagonia', 'masculine', 'inc', 'online', 'uk', '(m)']",navy,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
5382787c-4b4f-4549-9801-c521f80dc98e,"['goat.com+REI resale mens grey capilene cool trail shirt ', 'patagonia Inc Online UK (M) grey capilene cool trail shirt mens ', 'REI internal stock (brand - pgnia) man grey mens cool shirt capilene trail ', 'patagonia: masculine grey capilene cool trail shirt mens ']","['goat.com+rei', 'resale', 'mens', 'grey', 'capilene', 'cool', 'trail', 'shirt', 'patagonia', 'inc', 'online', 'uk', '(m)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'masculine']",grey,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
53a6ec46-5000-493b-af57-0541571b5f79,"['patagonia: feminine black happy hike studio pants womens ', 'goat.com+REI resale womens black happy hike studio pants ', 'patagonia Inc Online UK (F) black happy hike studio pants womens ', 'REI internal stock (brand - pgnia) unisex - female black happy studio hike pants womens ']","['patagonia', 'feminine', 'black', 'happy', 'hike', 'studio', 'pants', 'womens', 'goat.com+rei', 'resale', 'inc', 'online', 'uk', '(f)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female']",hike,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
53bbc822-a4d0-4587-8bcd-ec625d954729,"['patagonia: masculine tan city storm rain parka mens ', 'goat.com+REI resale mens tan parka rain storm city ', 'REI internal stock (brand - pgnia) man tan parka mens storm city rain ', 'patagonia Inc Online UK (M) tan city storm rain parka mens ']","['patagonia', 'masculine', 'tan', 'city', 'storm', 'rain', 'parka', 'mens', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'inc', 'online', 'uk', '(m)']",tan,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
53c4ab37-1de1-418d-9d5d-dd37039b65c8,"['patagonia: masculine cu back step shirt mens ', 'patagonia Inc Online UK (M) cu back step shirt mens ', 'goat.com+REI resale mens cu... shirt step back ', 'REI internal stock (brand - pgnia) man cu mens step back shirt ']","['patagonia', 'masculine', 'cu', 'back', 'step', 'shirt', 'mens', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', 'cu...', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",cu...,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
5410767d-00b4-493c-8783-8e9f6ddd5b04,"['patagonia Inc Online UK (M) greenpinyo r1 daily jacket mens ', 'REI internal stock (brand - pgnia) man greenpinyo r1 daily jacket mens ', 'goat.com+REI resale mens greenpinyo... daily jacket r1 ', 'patagonia: masculine greenpinyo r1 daily jacket mens ']","['patagonia', 'inc', 'online', 'uk', '(m)', 'greenpinyo', 'r1', 'daily', 'jacket', 'mens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'goat.com+rei', 'resale', 'greenpinyo...', 'masculine']",,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
54120c9e-3f20-42b8-8d81-b96220079825,"['patagonia: masculine blue retro pile pullover mens ', 'goat.com+REI resale mens blue pile pullover retro ', 'REI internal stock (brand - pgnia) man blue retro mens pullover pile ', 'patagonia Inc Online UK (M) blue retro pile pullover mens ']","['patagonia', 'masculine', 'blue', 'retro', 'pile', 'pullover', 'mens', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'inc', 'online', 'uk', '(m)']",blue,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
