convene_product_id_x,vendor,product
4800fceb-4911-4661-b75c-1225d06ea282,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ', 'patagonia: navy capilene midweight base layer bottoms kids ']"
48234c6f-c0c6-416a-9d1c-09bfcc624c2a,"['goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com']","['goat.com+REI resale mens blue tshirt longsleeve responsibilitee line ridge logo ', 'goat.com+REI resale mens blue tshirt longsleeve responsibilitee line ridge logo ', 'goat.com+REI resale mens blue tshirt longsleeve responsibilitee line ridge logo ', 'goat.com+REI resale mens blue tshirt longsleeve responsibilitee line ridge logo ', 'goat.com+REI resale mens blue tshirt longsleeve responsibilitee line ridge logo ', 'goat.com+REI resale mens blue tshirt longsleeve responsibilitee line ridge logo ', 'goat.com+REI resale mens blue tshirt longsleeve responsibilitee line ridge logo ']"
485b0d57-dc6e-4c40-b15c-118d043bb261,"['goat.com', 'goat.com']","['goat.com+REI resale mens blue longsleeve p6 shirt logo responsibilitee ', 'goat.com+REI resale mens blue longsleeve p6 shirt logo responsibilitee ']"
48666220-5caa-4456-b5d5-fc11bd28683b,['patagonia - online uk'],['patagonia Inc Online UK (M) brown fitz roy icon uprisal sweatpants mens ']
4873dd9e-eb23-4688-8e9a-c25c0ec81f53,['patagonia - source source'],['patagonia: feminine blue hampi rock pants womens ']
48943aa1-9b30-48f9-a53f-2f8756c41bc6,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: black hole cube 10l large ', 'patagonia: black hole cube 10l large ', 'patagonia: black hole cube 10l large ', 'patagonia: black hole cube 10l large ', 'patagonia: black hole cube 10l large ', 'patagonia: black hole cube 10l large ', 'patagonia: black hole cube 10l large ', 'patagonia: black hole cube 10l large ', 'patagonia: black hole cube 10l large ']"
48dc0db8-bda2-495c-aaf4-5004fa681ed7,"['patagonia - online uk', 'patagonia - online uk', 'patagonia - online uk', 'patagonia - online uk']","['patagonia Inc Online UK (F) blue capilene thermal weight zipneck long underwear top womens ', 'patagonia Inc Online UK (F) blue capilene thermal weight zipneck long underwear top womens ', 'patagonia Inc Online UK (F) blue capilene thermal weight zipneck long underwear top womens ', 'patagonia Inc Online UK (F) blue capilene thermal weight zipneck long underwear top womens ']"
4962e949-829d-4c48-83ab-e1c9396fb2e1,['goat.com'],['goat.com+REI resale mens blue shorts baggies 7 in. longs inseam ']
49c6372c-114e-4ca7-900d-2ea63780ded2,['patagonia - source source'],['patagonia: masculine green twill traveler pants mens ']
49cdaeb6-8b50-42ee-ba9f-c11712d44be1,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: feminine blue capilene cool lightweight tank top womens ', 'patagonia: feminine blue capilene cool lightweight tank top womens ', 'patagonia: feminine blue capilene cool lightweight tank top womens ', 'patagonia: feminine blue capilene cool lightweight tank top womens ', 'patagonia: feminine blue capilene cool lightweight tank top womens ']"
4a172bfc-9123-4f6c-8eef-f3161c98a883,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine teal micro d snapt fleece pullover mens ', 'patagonia: masculine teal micro d snapt fleece pullover mens ', 'patagonia: masculine teal micro d snapt fleece pullover mens ', 'patagonia: masculine teal micro d snapt fleece pullover mens ']"
4a2f8512-6fdc-476e-959b-a6b7fb81fb1c,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ', 'patagonia: masculine greenclouds hydropeak board shorts mens 18 outseam ']"
4a34d315-6f59-4e95-9347-ea871637cc78,['REI'],['REI internal stock (brand - pgnia) navy midweight capilene base layer infants bottoms ']
4a34e04c-24af-4259-9338-38eeaa237add,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: feminine black glorya longsleeve twist top womens ', 'patagonia: feminine black glorya longsleeve twist top womens ', 'patagonia: feminine black glorya longsleeve twist top womens ', 'patagonia: feminine black glorya longsleeve twist top womens ', 'patagonia: feminine black glorya longsleeve twist top womens ', 'patagonia: feminine black glorya longsleeve twist top womens ', 'patagonia: feminine black glorya longsleeve twist top womens ']"
4a3eaff7-4c51-4e4e-9215-fb122e6a0eb4,['patagonia - online uk'],['patagonia Inc Online UK (M) blue fitz roy horizons responsibilitee longsleeve shirt mens ']
4a57b809-b35a-4e6e-b949-ba9bafc7eee0,['patagonia - source source'],['patagonia: masculine brown silent down shirt jacket mens ']
4aa59308-76ab-434a-b9ea-6a3dcab6b34f,['patagonia - source source'],['patagonia: masculine smld capilene cool daily hoodie mens ']
4ad2ca4b-e12a-4664-a801-62a2cb966a55,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ', 'patagonia: grey capilene midweight crew base layer top kids ']"
4b05ca42-ce08-4ec8-81be-b66462f2b727,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ', 'patagonia: feminine r capilene cool daily graphic longsleeve shirt womens ']"
4b076a1b-7451-4c51-a1b3-86495532efc3,"['goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com']","['goat.com+REI resale navy layer base midweight capilene kids bottoms ', 'goat.com+REI resale navy layer base midweight capilene kids bottoms ', 'goat.com+REI resale navy layer base midweight capilene kids bottoms ', 'goat.com+REI resale navy layer base midweight capilene kids bottoms ', 'goat.com+REI resale navy layer base midweight capilene kids bottoms ', 'goat.com+REI resale navy layer base midweight capilene kids bottoms ', 'goat.com+REI resale navy layer base midweight capilene kids bottoms ', 'goat.com+REI resale navy layer base midweight capilene kids bottoms ']"
4b1957e8-e2d1-4ac3-a614-b7080179259f,['goat.com'],['goat.com+REI resale whitesnowy bunting friends furry infantstoddlers ']
4b3597ae-8b6c-45ad-9fa2-e96e3207842c,['patagonia - source source'],['patagonia: masculine greenhemlock capilene cool daily hoodie mens ']
4b371571-0610-4c3c-91ae-0b0acafd50b6,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine xdyespirit capilene cool daily graphic hoodie mens ', 'patagonia: masculine xdyespirit capilene cool daily graphic hoodie mens ', 'patagonia: masculine xdyespirit capilene cool daily graphic hoodie mens ']"
4b5debcb-593b-4d3e-96b4-b27f00607507,"['patagonia - source source', 'patagonia - source source']","['patagonia: masculine oak insulated fjord flannel jacket mens ', 'patagonia: masculine oak insulated fjord flannel jacket mens ']"
4b902619-6335-47cb-a8cb-4daf7e1bd333,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine xdye capilene cool daily graphic hoodie mens ', 'patagonia: masculine xdye capilene cool daily graphic hoodie mens ', 'patagonia: masculine xdye capilene cool daily graphic hoodie mens ', 'patagonia: masculine xdye capilene cool daily graphic hoodie mens ', 'patagonia: masculine xdye capilene cool daily graphic hoodie mens ']"
4ba9714a-85e2-4901-b976-9fb31290f171,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: feminine rosehip maipo rock crop pants womens ', 'patagonia: feminine rosehip maipo rock crop pants womens ', 'patagonia: feminine rosehip maipo rock crop pants womens ', 'patagonia: feminine rosehip maipo rock crop pants womens ', 'patagonia: feminine rosehip maipo rock crop pants womens ']"
4c081685-d2c8-4b65-8d64-66d1b9685007,['patagonia - source source'],['patagonia: feminine teal capilene cool trail shirt womens ']
